ticker,timestamp,open,high,low,close,volume,amount
ADBE,2024-08-12,710.2764,743.7236,703.1344,736.6291,1926837,1419364275.14
ADBE,2024-08-13,737.1505,746.163,712.9293,722.1902,2137777,1543881670.39
ADBE,2024-08-14,720.869,730.9112,700.2271,709.6971,2547609,1808030764.23
ADBE,2024-08-15,709.1494,721.6217,698.1694,710.6805,2511385,1784792269.95
ADBE,2024-08-16,708.8017,724.3187,701.2916,716.1048,1516312,1085838334.53
ADBE,2024-08-19,715.6626,727.1964,708.9762,718.6733,3104541,2231150866.7
ADBE,2024-08-20,721.5661,730.8554,707.3126,717.8022,3267683,2345549934.6
ADBE,2024-08-21,715.317,722.669,706.9204,715.3131,3131981,2240347173.53
ADBE,2024-08-22,719.161,742.0232,710.8278,732.0476,2060839,1508632148.54
ADBE,2024-08-23,733.1968,743.3298,712.5016,722.8586,1856042,1341655884.3
ADBE,2024-08-26,722.6059,743.8127,715.3922,736.6298,2538980,1870288264.91
ADBE,2024-08-27,737.441,750.5098,703.8013,715.2925,3444864,2464085289.38
ADBE,2024-08-28,717.9094,727.3799,708.3821,718.709,3541668,2545428697.4
ADBE,2024-08-29,716.3822,732.9073,666.9306,680.7916,3101158,2111242393.42
ADBE,2024-08-30,681.1831,690.3538,669.2157,676.7131,2559367,1731957170.29
ADBE,2024-09-02,678.081,718.3948,672.5906,712.6293,1986820,1415866104.57
ADBE,2024-09-03,710.1802,716.4014,695.1097,700.6624,3066775,2148773912.77
ADBE,2024-09-04,696.3916,721.7897,689.4491,713.4356,2572968,1835647028.98
ADBE,2024-09-05,710.8809,714.0035,708.3448,711.5079,3558332,2531781358.13
ADBE,2024-09-06,710.7551,718.0982,692.7711,698.5576,2647475,1849413730.95
ADBE,2024-09-09,699.7666,727.9626,688.2175,717.3233,3085888,2213579392.8
ADBE,2024-09-10,717.2241,726.1106,702.9468,712.5906,2958839,2108440877.73
ADBE,2024-09-11,706.1608,723.066,690.4605,707.8307,2763590,1956153754.65
ADBE,2024-09-12,707.1365,716.2858,667.3809,675.6732,3221288,2176537985.35
ADBE,2024-09-13,675.1563,679.0476,670.6739,674.2205,2616905,1764371098.35
ADBE,2024-09-16,671.8785,685.9686,661.6952,674.8019,3372916,2276050134.16
ADBE,2024-09-17,673.4031,690.4172,663.408,681.4537,3043140,2073758909.5
ADBE,2024-09-18,679.9868,692.7537,672.1396,683.3762,2585721,1767020126.81
ADBE,2024-09-19,682.0568,694.6931,674.1402,684.494,3176017,2173964617.52
ADBE,2024-09-20,683.4729,711.3472,671.8376,700.6848,2042347,1431041544.84
ADBE,2024-09-23,699.9387,724.7797,692.8783,715.4321,2495826,1785594123.62
ADBE,2024-09-24,715.4132,728.4817,709.3215,721.1378,2067877,1491224342.38
ADBE,2024-09-25,717.9935,739.2389,715.4007,736.2234,2397594,1765164687.84
ADBE,2024-09-26,735.7484,742.7017,709.8681,716.779,3247644,2327842871.56
ADBE,2024-09-27,715.9767,733.3289,701.5202,718.1129,2620054,1881494460.2
ADBE,2024-09-30,715.5205,751.1173,703.5361,736.4789,2662537,1960902443.28
ADBE,2024-10-01,737.9696,745.2275,720.4326,726.5503,2953183,2145635931.87
ADBE,2024-10-02,724.1611,743.3892,715.6456,733.1116,2944238,2158454948.51
ADBE,2024-10-03,731.7599,736.7229,720.2183,725.7993,3159012,2292808667.61
ADBE,2024-10-04,724.9565,768.4247,718.0483,759.0255,2114259,1604776415.39
ADBE,2024-10-07,754.3015,764.8361,742.1813,752.3771,2621558,1972400236.03
ADBE,2024-10-08,747.9321,767.4163,735.6698,753.1678,3323747,2503339168.9
ADBE,2024-10-09,747.9235,786.4473,733.5334,772.5195,1958914,1513299320.11
ADBE,2024-10-10,770.7785,798.4044,760.3607,784.606,3596646,2821950058.02
ADBE,2024-10-11,783.7246,800.5061,774.7114,790.9239,2505523,1981677925.19
ADBE,2024-10-14,791.2669,799.567,773.3692,780.3598,2317527,1808504898.07
ADBE,2024-10-15,780.6626,794.6445,770.6238,782.8181,2892903,2264616780.41
ADBE,2024-10-16,783.0746,799.7103,769.6639,783.8209,3436367,2693496424.67
ADBE,2024-10-17,787.3684,829.3665,775.718,815.6071,3475006,2834239516.55
ADBE,2024-10-18,819.0155,828.2459,788.8819,798.0392,2004541,1599702247.86
ADBE,2024-10-21,796.3042,807.2012,766.5488,776.1095,2898413,2249485918.92
ADBE,2024-10-22,779.8423,788.9132,766.4461,775.852,2703224,2097301767.06
ADBE,2024-10-23,776.7269,785.7437,752.3925,759.9974,2093854,1591323667.52
ADBE,2024-10-24,762.1938,770.7554,748.3699,755.483,2977585,2249514926.44
ADBE,2024-10-25,754.6739,759.6355,743.8957,748.0689,2485602,1859401565.41
ADBE,2024-10-28,746.4082,765.2835,742.3828,759.9316,3027199,2300464112.0
ADBE,2024-10-29,761.9672,769.9885,739.4453,747.0395,2995599,2237830830.64
ADBE,2024-10-30,745.2735,763.55,739.6419,756.5142,3092607,2339600964.74
ADBE,2024-10-31,755.5005,771.6042,741.898,758.7278,2499273,1896267905.9
ADBE,2024-11-01,759.1198,772.1275,740.2644,753.9359,3951707,2979333839.57
ADBE,2024-11-04,754.0345,801.4135,749.2567,796.9185,3077148,2452236121.44
ADBE,2024-11-05,796.8625,805.6341,762.0894,769.293,2676733,2059192072.46
ADBE,2024-11-06,771.53,780.2652,760.9241,767.837,2092956,1607049009.85
ADBE,2024-11-07,766.5693,777.7902,745.3504,757.7853,2481920,1880762416.33
ADBE,2024-11-08,755.0193,761.7416,747.446,754.8647,3854159,2909368409.23
ADBE,2024-11-11,755.4705,788.9033,746.0711,776.9827,3080341,2393371589.31
ADBE,2024-11-12,778.8664,787.1952,771.0815,778.5264,3300273,2569349700.63
ADBE,2024-11-13,779.3422,798.5652,770.129,788.4734,3320759,2618330265.46
ADBE,2024-11-14,789.4921,801.315,783.08,795.5883,3137210,2495927603.53
ADBE,2024-11-15,795.1369,812.5353,786.7794,804.6098,3704280,2980500018.21
ADBE,2024-11-18,802.6321,806.3682,786.0252,788.9233,3053185,2408728731.64
ADBE,2024-11-19,789.8524,827.4169,782.6715,818.9856,3082967,2524905610.6
ADBE,2024-11-20,822.0692,830.1622,807.2689,815.6313,2408624,1964549227.31
ADBE,2024-11-21,811.4109,815.9592,789.1735,793.2834,3658715,2902397900.28
ADBE,2024-11-22,794.0958,820.8284,788.9823,815.725,2906935,2371259565.18
ADBE,2024-11-25,818.5367,861.0863,806.2782,849.5442,3351586,2847320425.94
ADBE,2024-11-26,844.5868,853.5596,821.7235,828.4877,2379524,1971406411.04
ADBE,2024-11-27,824.0023,830.5731,804.5532,811.8015,3344491,2715062790.62
ADBE,2024-11-28,813.482,830.8626,805.1427,820.4001,3087561,2533035496.64
ADBE,2024-11-29,823.1332,837.6354,795.0477,809.5495,3506980,2839073953.17
ADBE,2024-12-02,808.4564,818.5655,778.4535,788.9402,4117540,3248493034.98
ADBE,2024-12-03,784.9944,798.3859,771.6389,782.5137,3106507,2430884302.75
ADBE,2024-12-04,785.3046,806.5726,777.7986,798.6492,3319711,2651284512.82
ADBE,2024-12-05,802.2617,816.3303,778.598,792.6889,3451367,2735860436.91
ADBE,2024-12-06,791.5475,839.6742,780.8326,826.9011,2865271,2369295664.29
ADBE,2024-12-09,823.0786,841.4381,812.8183,829.8325,3625709,3008731050.03
ADBE,2024-12-10,830.2839,846.3241,824.3004,839.0865,2777935,2330927849.29
ADBE,2024-12-11,841.6021,850.4546,830.3544,840.1397,3361872,2824442133.44
ADBE,2024-12-12,842.5974,874.3064,833.7933,865.6332,3765685,3259702012.36
ADBE,2024-12-13,865.1468,909.2614,855.9976,900.6257,2308586,2079171846.23
ADBE,2024-12-16,896.4471,910.0574,872.3962,883.0316,3999274,3531485229.16
ADBE,2024-12-17,889.9265,895.0411,867.4959,872.8114,3215634,2806641928.96
ADBE,2024-12-18,868.1287,873.1073,817.9672,823.3069,2792883,2299399708.35
ADBE,2024-12-19,825.6212,852.6029,810.7718,837.1825,2785560,2332022119.98
ADBE,2024-12-20,836.3485,846.5502,799.9331,810.6225,3779517,3063761408.92
ADBE,2024-12-23,813.4317,819.66,810.1123,815.6022,3987277,3252031856.92
ADBE,2024-12-24,814.0055,829.7968,788.5236,805.2944,3095733,2492976336.26
ADBE,2024-12-25,801.2917,813.1738,790.1558,803.4202,3942540,3167516291.28
ADBE,2024-12-26,801.3915,808.2212,782.0067,789.1407,3405385,2687327948.42
ADBE,2024-12-27,787.1394,796.3355,770.3845,779.5994,4175052,3254868050.04
ADBE,2024-12-30,776.3786,781.6273,772.0217,777.4962,3002384,2334342199.37
ADBE,2024-12-31,777.806,787.46,764.7492,774.9689,3241824,2512312893.85
ADBE,2025-01-01,775.3932,791.222,765.139,778.3065,3072329,2391213518.33
ADBE,2025-01-02,780.444,800.4331,772.7898,790.9852,3429585,2712750806.9
ADBE,2025-01-03,791.0678,794.7729,784.8121,787.8263,3176217,2502307153.89
ADBE,2025-01-06,784.7501,812.4017,777.0758,802.963,2742732,2202312332.21
ADBE,2025-01-07,804.4126,808.9175,792.1749,796.4795,3225379,2568948252.64
ADBE,2025-01-08,796.5689,828.3384,780.1969,812.5707,3222245,2618301812.68
ADBE,2025-01-09,811.7532,819.6283,791.7074,800.5478,3081385,2466796090.97
ADBE,2025-01-10,799.918,805.1318,790.3099,795.269,3170926,2521739082.64
ADBE,2025-01-13,793.387,811.1244,773.8244,787.9093,3220728,2537641394.05
ADBE,2025-01-14,790.8799,796.1022,787.9407,793.2174,2999736,2379442913.88
ADBE,2025-01-15,794.4883,806.4197,776.9381,788.7314,2866953,2261255901.97
ADBE,2025-01-16,786.5203,796.931,784.2352,794.0973,3276165,2601593663.0
ADBE,2025-01-17,793.2159,832.7428,784.5383,821.418,2841988,2334460128.19
ADBE,2025-01-20,820.4669,858.0123,808.816,846.0089,3025132,2559288728.16
ADBE,2025-01-21,849.1929,859.2368,825.506,836.3391,2403664,2010278272.7
ADBE,2025-01-22,839.432,853.4078,829.2199,843.404,2914961,2458489734.21
ADBE,2025-01-23,838.9486,852.1026,819.5339,831.4592,2793244,2322468419.69
ADBE,2025-01-24,832.4207,842.0531,798.7055,806.0885,2785007,2244961986.57
ADBE,2025-01-27,805.1377,826.7515,799.7108,820.2746,3972754,3258749358.5
ADBE,2025-01-28,818.9399,844.3752,804.0415,825.4158,2177100,1797012634.92
ADBE,2025-01-29,826.9187,836.8818,798.2426,808.6624,3783984,3059965660.59
ADBE,2025-01-30,812.3839,822.5589,772.168,782.431,2958558,2314867416.15
ADBE,2025-01-31,784.1516,797.7345,780.3934,792.8959,3230716,2561621361.88
ADBE,2025-02-03,793.0464,806.3092,758.9198,769.87,2648565,2039050791.99
ADBE,2025-02-04,768.3812,779.9057,757.1541,766.5329,2594119,1988477494.02
ADBE,2025-02-05,768.0519,777.7586,758.8278,767.3915,3364047,2581540971.95
ADBE,2025-02-06,768.2978,777.0752,756.6472,763.3207,3325655,2538541405.37
ADBE,2025-02-07,761.8881,767.6697,756.7238,762.4013,3101256,2364401497.54
ADBE,2025-02-10,761.1678,785.0677,752.6183,774.1001,2433751,1883966931.2
ADBE,2025-02-11,775.833,791.8986,759.4771,776.4952,2892514,2246023288.83
ADBE,2025-02-12,772.4721,804.7885,767.5408,799.1994,2729816,2181667188.03
ADBE,2025-02-13,798.8237,812.8965,778.7303,791.1154,2468450,1952828686.78
ADBE,2025-02-14,791.0431,798.288,785.594,791.1523,2677845,2118583283.38
ADBE,2025-02-17,792.3952,803.8328,753.2499,762.6115,2999700,2287605770.9
ADBE,2025-02-18,763.8381,772.9054,739.4588,747.1512,2640162,1972600266.56
ADBE,2025-02-19,746.4297,755.1411,730.3581,737.5515,3368955,2484777877.21
ADBE,2025-02-20,737.3547,743.2457,732.2692,737.5915,2376670,1753011622.61
ADBE,2025-02-21,740.8713,747.0149,718.5405,724.193,4184712,3030539283.07
ADBE,2025-02-24,726.3177,734.7117,718.1225,725.8699,2721482,1975441856.59
ADBE,2025-02-25,726.031,731.1418,720.7431,725.397,3155535,2289015628.64
ADBE,2025-02-26,724.0255,729.4368,717.954,723.0507,2962400,2141965356.59
ADBE,2025-02-27,729.085,736.65,718.4435,725.002,3124409,2265202711.9
ADBE,2025-02-28,728.283,737.3823,699.3635,706.6345,2610134,1844410647.74
ADBE,2025-03-03,706.0808,711.5625,684.8136,689.7344,3546290,2445998036.46
ADBE,2025-03-04,689.197,705.8411,682.1502,699.3518,3070278,2147204354.85
ADBE,2025-03-05,697.4057,731.934,692.4151,727.0638,3083601,2241974706.16
ADBE,2025-03-06,727.7287,735.5423,719.8766,727.2932,3835775,2789733026.59
ADBE,2025-03-07,727.1458,730.1964,719.2124,722.2312,2646874,1911655091.64
ADBE,2025-03-10,723.6631,730.9553,713.24,719.1427,2252634,1619965292.0
ADBE,2025-03-11,717.9717,725.1142,709.5118,717.4713,3539593,2539556266.29
ADBE,2025-03-12,717.7806,722.4284,705.0996,709.1888,2812094,1994305458.97
ADBE,2025-03-13,706.5852,712.7278,698.9561,704.9909,1902429,1341195038.1
ADBE,2025-03-14,703.5723,726.4825,692.4821,714.7937,2721160,1945068160.43
ADBE,2025-03-17,714.5256,720.248,708.8164,715.0009,2344729,1676483285.64
ADBE,2025-03-18,715.0865,721.7302,708.3822,714.3243,2614518,1867613869.03
ADBE,2025-03-19,714.2617,720.1609,705.0995,710.4302,3252547,2310707576.93
ADBE,2025-03-20,712.4205,731.6315,703.3554,722.6573,3077048,2223651301.91
ADBE,2025-03-21,723.7438,751.3603,718.6996,745.48,2580909,1924016031.43
ADBE,2025-03-24,744.8609,773.6697,732.8523,760.9586,2718304,2068516890.97
ADBE,2025-03-25,761.2563,778.3503,736.5957,754.372,2623322,1978960789.02
ADBE,2025-03-26,752.3068,769.145,746.1119,762.8453,2214494,1689316351.59
ADBE,2025-03-27,764.1795,773.9587,745.5533,753.5847,2731081,2058100919.95
ADBE,2025-03-28,752.3666,791.7682,743.529,782.5541,1654785,1294958716.05
ADBE,2025-03-31,784.0191,789.4657,777.9045,783.5813,1515246,1187318403.48
ADBE,2025-04-01,787.0506,797.404,769.0015,776.9262,1956580,1520118213.01
ADBE,2025-04-02,778.6089,809.6682,767.9225,799.7451,1906503,1524716394.59
ADBE,2025-04-03,799.8551,808.4626,763.4674,772.9234,2142316,1655846120.0
ADBE,2025-04-04,774.1808,781.1667,741.9286,748.5386,2552477,1910627588.68
ADBE,2025-04-07,750.6218,759.8799,725.6847,735.4401,2007875,1476671815.42
ADBE,2025-04-08,739.3742,777.2153,736.8105,774.0911,2144063,1659700137.33
ADBE,2025-04-09,775.9815,786.3637,751.0794,760.5372,2615492,1989179064.64
ADBE,2025-04-10,759.5899,770.1438,733.123,743.2123,2577149,1915368726.9
ADBE,2025-04-11,742.9725,763.1492,735.3846,755.9803,2476133,1871907701.2
ADBE,2025-04-14,753.7745,764.3288,734.7313,742.7689,2976650,2210963150.42
ADBE,2025-04-15,748.7111,776.1038,741.8543,767.2894,2970820,2279478791.17
ADBE,2025-04-16,764.537,770.1275,747.387,752.1569,2646246,1990392220.69
ADBE,2025-04-17,752.2283,788.9165,744.0152,779.0038,2997134,2334778769.88
ADBE,2025-04-18,776.0513,814.3853,762.2153,798.1022,2369824,1891361770.39
ADBE,2025-04-21,802.2567,810.4502,784.0295,791.493,2477983,1961306275.2
ADBE,2025-04-22,793.2814,828.487,780.2854,815.9268,2706079,2207962321.87
ADBE,2025-04-23,812.6399,816.7344,802.1688,805.8306,2528469,2037517600.64
ADBE,2025-04-24,806.4481,818.1441,776.1851,788.081,2259835,1780932993.33
ADBE,2025-04-25,787.7407,810.5149,783.4418,805.0901,2655837,2138187993.68
ADBE,2025-04-28,806.3159,818.9166,798.648,809.5178,2402813,1945119951.65
ADBE,2025-04-29,809.7506,817.3553,798.6759,805.5336,2263100,1823003050.98
ADBE,2025-04-30,804.9169,833.631,796.892,823.9718,1959173,1614303322.87
ADBE,2025-05-01,821.0447,833.9363,814.3597,826.8939,3095180,2559385459.1
ADBE,2025-05-02,830.5584,838.294,808.5569,814.5264,2942953,2397112906.73
ADBE,2025-05-05,811.2742,819.6614,804.3982,811.6502,3693891,2998147247.32
ADBE,2025-05-06,811.0464,828.3366,804.4641,820.9031,2542665,2087281576.12
ADBE,2025-05-07,818.7442,832.4274,787.1648,798.7615,2524727,2016654669.97
ADBE,2025-05-08,797.5781,808.3469,791.0933,801.0163,2449576,1962150181.77
ADBE,2025-05-09,798.789,808.2642,771.8115,780.1359,2807663,2190358677.7
ADBE,2025-05-12,782.0566,789.198,776.2984,783.7354,1393216,1091912713.48
ADBE,2025-05-13,785.202,813.0803,771.7873,800.1608,2560352,2048693348.89
ADBE,2025-05-14,797.7023,802.25,788.4904,792.1656,2500047,1980451174.15
ADBE,2025-05-15,793.6128,796.5667,782.5623,785.2519,2839063,2229379674.84
ADBE,2025-05-16,780.7781,786.7875,772.5233,777.4567,2946500,2290776298.13
ADBE,2025-05-19,779.0347,804.2347,766.4065,791.9516,3331473,2638365384.02
ADBE,2025-05-20,789.8353,792.7628,783.74,787.0609,2717061,2138492450.81
ADBE,2025-05-21,787.7477,793.9645,752.4704,758.5003,2917469,2212900991.72
ADBE,2025-05-22,760.2784,787.2255,753.2329,778.8166,1941261,1511886379.38
ADBE,2025-05-23,780.9505,805.246,769.6742,794.0635,2322342,1844086901.45
ADBE,2025-05-26,790.1445,807.1296,774.042,793.0222,2822198,2238065714.87
ADBE,2025-05-27,795.3059,816.7872,786.985,808.7697,2552444,2064339367.81
ADBE,2025-05-28,807.595,832.3798,798.4621,821.765,1963811,1613791111.54
ADBE,2025-05-29,823.0856,835.5983,801.0899,812.3517,3013426,2447961675.71
ADBE,2025-05-30,808.077,846.1694,794.8074,833.477,3172940,2644572400.18
ADBE,2025-06-02,837.5737,842.6997,819.8331,824.0583,2781001,2291706869.68
ADBE,2025-06-03,826.1681,834.693,796.6307,804.3442,2838032,2282754601.33
ADBE,2025-06-04,802.5259,809.86,760.4877,767.6644,1869564,1435197680.79
ADBE,2025-06-05,767.3484,774.3823,752.0128,759.2302,2985757,2266876778.0
ADBE,2025-06-06,760.8543,770.3512,737.8292,745.6986,3314193,2471388920.67
ADBE,2025-06-09,743.5837,765.9071,736.9055,757.4166,2714372,2055910405.49
ADBE,2025-06-10,757.3869,764.456,745.0392,751.3211,2305231,1731968684.9
ADBE,2025-06-11,754.0795,759.6272,730.8702,736.8669,2067510,1523479654.93
ADBE,2025-06-12,736.0959,751.4141,694.2909,710.5568,3118281,2215715690.08
ADBE,2025-06-13,707.0812,728.6353,696.6789,716.34,1855503,1329170959.24
ADBE,2025-06-16,717.1618,727.2079,683.5729,691.6378,3840537,2656260737.8
ADBE,2025-06-17,691.1422,696.4839,681.9733,687.5523,3129388,2151617855.58
ADBE,2025-06-18,685.6908,710.394,676.4784,701.0685,2814710,1973304416.65
ADBE,2025-06-19,701.9446,707.4134,672.095,677.1131,2829594,1915955221.17
ADBE,2025-06-20,677.4101,723.8092,670.2486,716.9297,3698379,2651477810.65
ADBE,2025-06-23,712.6965,720.5259,693.879,702.5593,2103219,1477636154.54
ADBE,2025-06-24,700.8686,736.8908,694.5871,729.4868,3113790,2271468652.7
ADBE,2025-06-25,727.8758,741.1953,710.3639,724.887,2038480,1477667595.78
ADBE,2025-06-26,725.0715,730.8818,707.691,712.0398,3815915,2717083262.46
ADBE,2025-06-27,714.5552,719.227,695.2294,699.4806,3426941,2397078828.09
ADBE,2025-06-30,696.6251,703.606,685.2918,691.7646,3362935,2326359376.37
ADBE,2025-07-01,691.3781,713.2801,687.0203,707.5392,2687370,1901419673.86
ADBE,2025-07-02,705.7043,714.3052,690.0683,699.4041,2871198,2008127654.04
ADBE,2025-07-03,699.3178,716.229,691.2145,707.9283,3691529,2613338005.49
ADBE,2025-07-04,707.3618,717.3446,687.5508,697.7906,2661328,1857049702.84
ADBE,2025-07-07,696.9797,704.5639,682.9671,689.0372,2743631,1890463749.91
ADBE,2025-07-08,687.663,708.8113,680.2595,700.4389,2485432,1740893246.15
ADBE,2025-07-09,698.2999,710.2247,679.4826,690.9024,3246242,2242836357.28
ADBE,2025-07-10,689.8209,698.2237,662.0193,671.1906,2281185,1531109932.34
ADBE,2025-07-11,668.8995,672.1329,658.6767,661.9887,2266555,1500433887.8
ADBE,2025-07-14,662.5448,671.4583,654.1451,662.4964,3758831,2490211977.07
ADBE,2025-07-15,663.229,674.6634,648.1824,657.9319,2865849,1885533433.0
ADBE,2025-07-16,656.9762,661.6134,649.1673,654.3801,2621191,1715255348.46
ADBE,2025-07-17,654.6373,680.536,645.0291,669.6385,1693065,1133741514.64
ADBE,2025-07-18,667.2484,693.8721,660.7676,685.2598,2783514,1907430217.78
ADBE,2025-07-21,685.5471,694.0619,660.7294,667.4329,3961444,2643997888.74
ADBE,2025-07-22,667.9262,674.7423,652.028,658.8043,2587658,1704760154.25
ADBE,2025-07-23,660.3299,675.3282,649.2486,663.5508,3061248,2031293445.79
ADBE,2025-07-24,664.8357,674.4582,645.3943,654.4635,2482397,1624638339.44
ADBE,2025-07-25,651.8171,692.031,645.5764,686.2113,2541087,1743722561.72
ADBE,2025-07-28,688.1934,701.095,673.8845,683.6488,2492835,1704223693.31
ADBE,2025-07-29,680.3579,704.8507,672.9114,695.2841,3046812,2118399953.36
ADBE,2025-07-30,696.2953,707.9266,687.3364,699.6726,2675889,1872246087.81
ADBE,2025-07-31,698.1482,713.5075,691.9015,706.2925,2598454,1835268574.57
ADBE,2025-08-01,707.0655,739.1603,697.3673,729.6971,3139345,2290770798.48
ADBE,2025-08-04,729.1493,743.1397,720.0657,734.6406,2773252,2037343417.78
ADBE,2025-08-05,731.2116,732.9117,720.3143,721.9096,3546967,2560589509.85
ADBE,2025-08-06,721.0042,750.3994,714.75,742.3012,3478481,2582080700.75
ADBE,2025-08-07,743.5861,756.1615,705.1883,714.9785,2632225,1881984151.84
ADBE,2025-08-08,714.624,719.4022,708.2757,713.5163,2896613,2066780725.66
ADBE,2025-08-11,718.1208,725.6132,714.3526,722.0925,3360008,2426236640.89
ADBE,2025-08-12,728.3645,733.1067,705.6468,710.7475,2934743,2085861151.69
ADBE,2025-08-13,712.3133,723.4266,671.5583,680.4965,4100386,2790298255.87
ADBE,2025-08-14,682.0806,698.1364,652.1703,669.4286,3407235,2280900698.06
ADBE,2025-08-15,674.617,686.8432,668.0939,678.8953,2846594,1932539255.22
ADBE,2025-08-18,672.816,711.1844,663.6785,698.9312,2053109,1434982012.02
ADBE,2025-08-19,698.7865,725.2532,690.737,717.9744,3870991,2779272370.33
ADBE,2025-08-20,714.5028,728.8969,711.4741,725.339,3233038,2345048621.0
ADBE,2025-08-21,723.2171,732.7724,716.0047,723.7354,3944458,2854743731.16
ADBE,2025-08-22,727.9987,735.687,707.4227,713.8787,3078204,2197464119.51
ADBE,2025-08-25,713.1142,731.7302,705.7618,722.2595,3472675,2508172503.9
ADBE,2025-08-26,723.9004,730.2105,709.1026,715.663,3530670,2526769925.59
ADBE,2025-08-27,715.7826,720.8014,704.3966,709.5965,3304374,2344772218.19
ADBE,2025-08-28,713.119,726.1122,691.2752,702.0194,3394085,2382713640.75
ADBE,2025-08-29,701.4167,708.5347,668.744,675.6886,2899602,1959227921.39
ADBE,2025-09-01,674.1415,690.6867,666.6826,683.5028,2755107,1883123484.9
ADBE,2025-09-02,685.7139,697.6913,640.7955,652.5218,3422096,2232992104.93
ADBE,2025-09-03,653.5261,676.6044,646.046,669.5316,2626549,1758557623.69
ADBE,2025-09-04,670.5412,676.4337,660.004,665.699,2919346,1943405734.79
ADBE,2025-09-05,665.5517,670.6669,653.4043,659.1085,3817486,2516137432.76
ADBE,2025-09-08,660.5557,668.245,631.6609,639.7157,3072202,1965335970.69
ADBE,2025-09-09,640.5378,649.818,625.5696,634.4415,1754823,1113332586.73
ADBE,2025-09-10,634.6637,641.703,625.2142,631.4304,2828358,1785911112.19
ADBE,2025-09-11,630.6398,646.9919,621.1678,636.4019,2769539,1762539802.02
ADBE,2025-09-12,635.5536,642.3239,628.9735,635.5981,3007385,1911488286.85
ADBE,2025-09-15,637.0831,648.4719,629.5496,640.615,3146196,2015500325.77
ADBE,2025-09-16,640.8343,648.1638,627.062,633.8975,2880834,1826153462.84
ADBE,2025-09-17,632.85,640.8103,624.5954,633.1927,3082994,1952129328.46
ADBE,2025-09-18,633.3813,635.2132,627.2063,628.5936,2544899,1599707333.45
ADBE,2025-09-19,629.2389,649.7473,620.9173,640.2702,3447789,2207516524.15
ADBE,2025-09-22,641.5039,655.0212,635.0413,648.0419,3031485,1964529290.91
ADBE,2025-09-23,647.0539,652.6848,636.2706,640.7017,3534616,2264634653.65
ADBE,2025-09-24,639.9739,655.8587,634.4258,648.5818,3799902,2464547167.31
ADBE,2025-09-25,643.4922,656.0803,628.6205,640.1958,3719280,2381067480.47
ADBE,2025-09-26,639.3171,653.644,632.4395,647.1961,3013033,1950023261.51
ADBE,2025-09-29,648.3248,656.9539,621.866,631.3703,3397848,2145300299.81
ADBE,2025-09-30,631.6345,652.2395,625.3228,644.563,2908011,1874396218.99
ADBE,2025-10-01,644.7056,655.2642,631.62,641.3188,4326047,2774375262.76
ADBE,2025-10-02,641.6333,648.1049,626.7909,633.578,3830289,2426786657.28
ADBE,2025-10-03,634.8568,649.0179,623.7484,638.5614,3013264,1924154071.47
ADBE,2025-10-06,640.652,654.6366,606.1812,618.1762,3055869,1889065602.48
ADBE,2025-10-07,618.6522,625.0227,602.9871,609.501,2697605,1644192860.67
ADBE,2025-10-08,606.5976,621.5209,601.1204,614.5502,2962438,1820566952.25
ADBE,2025-10-09,615.9203,626.3647,608.2426,619.4921,3833494,2374819199.28
ADBE,2025-10-10,616.8052,631.7349,610.8404,623.9087,2628814,1640139894.87
ADBE,2025-10-13,624.4791,631.6048,617.7697,623.6594,3475843,2167742111.78
ADBE,2025-10-14,624.4736,632.3852,619.5759,626.0359,3150120,1972088117.77
ADBE,2025-10-15,625.9301,633.8137,600.0803,608.8386,3007114,1830847094.55
ADBE,2025-10-16,610.9036,619.6989,585.2631,592.4227,2936557,1739682955.75
ADBE,2025-10-17,591.9027,600.1765,569.5962,577.9127,2997186,1732111822.78
ADBE,2025-10-20,574.417,602.5042,570.1657,597.6834,3109010,1858203531.68
ADBE,2025-10-21,597.4152,613.0446,588.8098,602.9304,3107840,1873811239.69
ADBE,2025-10-22,602.7937,622.9856,596.7025,615.365,3445518,2120251258.59
ADBE,2025-10-23,614.6595,619.7472,608.8825,613.1514,2317277,1420841546.97
ADBE,2025-10-24,613.2296,621.0038,594.0447,599.9362,2754803,1652706122.38
ADBE,2025-10-27,600.9465,610.4261,586.6199,596.3849,2991563,1784123134.32
ADBE,2025-10-28,594.6699,598.8324,584.9291,588.5524,3019047,1776867413.44
ADBE,2025-10-29,589.1241,603.371,584.8638,598.8076,3086370,1848141672.45
ADBE,2025-10-30,600.1577,610.6344,595.836,605.9195,1891418,1146047096.43
ADBE,2025-10-31,607.1621,610.4945,596.6473,599.1259,3094053,1853727350.66
LLY,2019-01-01,114.7616,118.4737,112.9297,116.8034,2430563,283898029.28
LLY,2019-01-02,116.3921,121.6071,114.5789,119.5895,2787217,333321769.03
LLY,2019-01-03,119.7062,121.2558,113.9952,115.5117,4023301,464738137.15
LLY,2019-01-04,115.6502,116.7938,111.8667,113.1363,4731787,535336732.11
LLY,2019-01-07,113.2788,114.7292,112.207,113.7003,3268384,371616213.12
LLY,2019-01-08,114.1616,115.5339,110.3465,111.6729,3787635,422976268.78
LLY,2019-01-09,111.2132,112.6684,109.5553,110.9136,3218046,356924950.21
LLY,2019-01-10,110.9121,112.3378,107.5316,108.9986,3440775,375039525.77
